Date,Temperature,Humidity,Rainfall,Latitude,Longitude,Mosquito_Count
2025-01-23 17:57:09.303027,27.871346474483566,75.15771387119536,27.17764305569943,6.895270459290492,81.28685540432984,171
2025-01-24 17:57:09.303027,26.479175279631736,85.09888054108211,45.32360554822735,8.147897691573654,81.39344094657591,233
2025-01-25 17:57:09.303027,24.368437102970628,79.40284175215544,31.211899795699605,8.371759739366812,80.30674994443879,180
2025-01-26 17:57:09.303027,29.17779342083569,82.13923721539393,5.844902035418204,8.320344831351244,81.45350264852506,103
2025-01-27 17:57:09.303027,22.092407909780626,61.28138290285226,46.991606180673756,6.3659473495910195,79.36062716611183,224
2025-01-28 17:57:09.303027,24.382169728028273,57.09758175118891,31.385402653570893,9.509843450521522,80.63346729388255,174
2025-01-29 17:57:09.303027,25.495427649405375,80.02459006563433,16.745280732854305,7.062400170354824,79.01727598149436,143
2025-01-30 17:57:09.303027,26.84104976325554,82.27338957069057,6.963603633169363,6.518059685131217,79.97375748970082,124
2025-01-31 17:57:09.303027,31.777639420895206,89.62020568002694,39.7012594635148,9.55499231947591,80.09938460461419,219
2025-02-01 17:57:09.303027,22.995106732375397,66.50470707645707,31.003637796425675,9.822605992919014,80.18851807482777,184
2025-02-02 17:57:09.303027,27.713516576204174,64.88072343171133,26.673054598816076,9.448510469061802,81.08640162006958,166
2025-02-03 17:57:09.303027,28.886218532930638,81.05651842967987,44.69462915254788,9.238064298899513,80.16567430381103,241
2025-02-04 17:57:09.303027,20.696756190799967,63.63214161012071,39.42986056122654,8.620967922556087,80.3460808678676,198
2025-02-05 17:57:09.303027,29.113172778521573,87.23029302414258,7.583743986637559,8.203429482436558,79.71263239262298,114
2025-02-06 17:57:09.303027,22.557861855309373,84.33651007372048,15.586103389777412,6.347947039645641,80.11975537488802,139
2025-02-07 17:57:09.303027,20.97577389477919,67.15976109500073,12.424456990723288,7.633812852282794,79.68180888178945,116
2025-02-08 17:57:09.303027,34.2332830588,80.03484271165989,37.19731462863385,7.490754068049256,79.21958777130533,220
2025-02-09 17:57:09.303027,34.484480496118394,80.1817149633873,1.676621736788969,7.039015135041305,80.81034578014413,113
2025-02-10 17:57:09.303027,32.125960221746915,54.12495475343731,28.494484243565825,8.893680454754339,81.00463839566505,175
2025-02-11 17:57:09.303027,24.56920653760056,86.10211626718267,38.122934287034525,7.983502940315083,80.85847103802884,214
2025-02-12 17:57:09.303027,21.46508171009576,70.21009489791429,43.838281838087475,6.324184863630592,80.39048213140171,215
2025-02-13 17:57:09.303027,30.263495397682355,83.05829864430967,17.104087435795375,6.880732807799245,80.13935734053769,153
2025-02-14 17:57:09.303027,26.60228740609402,62.80198404122447,41.06286523360064,8.733035054638384,81.59000094871547,192
2025-02-15 17:57:09.303027,21.83057352267168,85.82092913984802,5.531586847760361,6.304523437961201,80.55724535540865,108
2025-02-16 17:57:09.303027,27.427653651669054,65.56806714936653,42.32261458672591,9.404827656195074,80.4375456328892,221
2025-02-17 17:57:09.303027,20.515827816728276,50.433506059211936,6.374433116599121,7.980586108055897,79.07692619741931,108
2025-02-18 17:57:09.303027,33.639806031181735,86.21527905677056,19.864364528018363,7.922346309306592,80.02374348287847,180
2025-02-19 17:57:09.303027,23.881699724000253,53.65146707144534,39.86476828897768,8.36963113863807,80.14058685635757,175
2025-02-20 17:57:09.303027,29.937834265309732,62.7725455036166,7.4958713674386885,9.298723863700596,80.19646834269071,114
2025-02-21 17:57:09.303027,24.675666141341164,88.0024786820322,11.462569761632075,7.391236831608772,80.740517107682,145
2025-02-22 17:57:09.303027,27.801020317667163,88.02428587750225,36.11262841965331,8.712064610236254,80.60080764018063,214
2025-02-23 17:57:09.303027,28.200654190149194,72.93751552493144,36.00182682730372,8.262927855983165,80.82371527838033,204
2025-02-24 17:57:09.303027,22.772816832882906,75.27348848679196,32.057381644264865,7.068113080677685,81.29464978462639,188
2025-02-25 17:57:09.303027,34.54376941646838,67.93782087913279,34.697422223355,9.514519945420632,81.43895721614828,200
2025-02-26 17:57:09.303027,31.626992350416717,61.72843086792258,27.13622216737981,9.189704086427712,81.15436922867949,180
2025-02-27 17:57:09.303027,34.09248412346284,63.14658181479664,12.589952945347637,8.633807338633702,81.8665710878648,135
2025-02-28 17:57:09.303027,33.422410256414736,76.90073824308153,17.284799675195973,9.402326916376968,79.05469774802908,156
2025-03-01 17:57:09.303027,28.968499682166275,80.09498117750721,9.079885840071283,9.46917680383921,79.58733395705063,133
2025-03-02 17:57:09.303027,33.82811352534675,81.66316174903395,45.422528066681416,8.83345190686014,79.02268862493443,235
2025-03-03 17:57:09.303027,21.327387530778793,81.58472571178216,29.169589738306023,9.348053313454688,80.9424241424638,183
2025-03-04 17:57:09.303027,22.93974293628718,53.64824412194761,20.042570838181994,8.789885846677134,81.69409164684996,128
2025-03-05 17:57:09.303027,20.67840933365807,69.77681218810326,23.100290182206635,8.720563087041201,79.7304468897289,148
2025-03-06 17:57:09.303027,24.879954961448966,52.30235040066577,47.36416698059077,8.474445512860736,81.78110363438893,203
2025-03-07 17:57:09.303027,25.83015934534223,71.98115529294942,7.66757015580401,9.010866558230564,79.18080217086869,117
2025-03-08 17:57:09.303027,24.07023547660844,67.66122005493509,29.31149160083986,6.634420421172295,81.80330808041654,184
2025-03-09 17:57:09.303027,32.43106263727894,85.508167310332,25.2944339442233,9.523483036795714,80.0548680617189,178
2025-03-10 17:57:09.303027,25.351299900403838,64.03660050208315,30.57271177173239,9.487374110980928,79.30426248534765,163
2025-03-11 17:57:09.303027,24.21401764531071,54.682680657104235,0.9055091910420254,6.116989132138237,80.45761527755897,81
2025-03-12 17:57:09.303027,28.14044124737373,55.719667282113434,43.606195447207575,9.303267002259052,79.77032970316152,229
2025-03-13 17:57:09.303027,22.113863374621438,80.46042526869888,46.60591412418062,6.515479469893781,79.85461870588577,209
2025-03-14 17:57:09.303027,32.032954711310595,74.72872253265044,28.256659179460446,7.340475417036568,79.92186989477887,175
2025-03-15 17:57:09.303027,21.118259655196564,54.04490704491161,34.83254119384461,8.974033025166431,81.40907769349799,169
2025-03-16 17:57:09.303027,34.803304049007764,53.364272244599896,46.124969058864785,6.643039584193232,80.61748383002576,226
2025-03-17 17:57:09.303027,31.58367153944986,78.0387652583648,35.36193171566993,9.271868096476249,79.93392309746801,200
2025-03-18 17:57:09.303027,22.980735223012587,52.91052025456774,7.626952145713068,9.328536711830967,80.83100134993275,74
2025-03-19 17:57:09.303027,20.082831756854034,82.87440237161425,28.81441800834066,8.029870935043345,81.14845202266957,173
2025-03-20 17:57:09.303027,32.23192142682251,78.24968908625985,30.335752319142795,6.025543486867335,79.8178720022006,197
2025-03-21 17:57:09.303027,30.602860157714257,53.25395122567599,21.2065335651193,7.148152532699651,80.24064730457606,134
2025-03-22 17:57:09.303027,30.93510752061481,53.39350856340768,36.82221178123614,8.467707673502968,79.36565828001085,213
2025-03-23 17:57:09.303027,31.569055200289185,89.46558314004702,46.718350738450745,9.924744712109694,79.54344804860403,264
2025-03-24 17:57:09.303027,21.110669776011356,64.9708318302448,46.278425645338814,8.527254108066673,81.04335356189495,206
2025-03-25 17:57:09.303027,25.37698592816409,64.82568588267563,22.541968570206606,7.039214324256639,79.54431504308688,162
2025-03-26 17:57:09.303027,21.738035892876944,82.5119826903001,5.661902292037762,8.536022812398446,80.57549015100118,95
2025-03-27 17:57:09.303027,32.946551388133905,87.88994309535434,49.242059948116726,8.159941518863421,81.1271387851673,259
2025-03-28 17:57:09.303027,29.34947190241337,89.44004255291483,41.94490432229671,9.119381580604575,79.32063076928424,220
2025-03-29 17:57:09.303027,24.963470372789736,80.13512741035767,6.2331340601633425,6.427922555307834,80.70193665888671,130
2025-03-30 17:57:09.303027,20.953375254290354,65.05038342123663,46.04209413086862,9.044111610008112,79.7696883511041,209
2025-03-31 17:57:09.303027,24.664734825734932,53.340028667946754,43.49481810310641,8.165066314704442,81.88878062571274,207
2025-04-01 17:57:09.303027,24.877749830401207,81.08587663709747,25.941902856303606,9.851968015435979,80.45063694015977,161
2025-04-02 17:57:09.303027,30.944092675070962,72.3361699894322,29.563771787246463,7.367488664154744,81.41797764932548,205
2025-04-03 17:57:09.303027,29.563362070328196,66.96888036987906,19.95013519350651,8.530487572535792,80.65067962646879,171
2025-04-04 17:57:09.303027,33.3081911386449,86.25417540378945,2.7380819411015667,9.72811242204007,79.13023759856446,134
2025-04-05 17:57:09.303027,27.08322387742924,54.447899292246056,16.759862082295047,6.410038911962717,80.89945412678206,141
2025-04-06 17:57:09.303027,21.793913689074525,69.70500417163436,40.14267242990057,9.748913948945805,81.85421002661997,192
2025-04-07 17:57:09.303027,30.698671808344926,50.454145790696764,0.23160115023014294,8.751542889203254,80.804835460439,95
2025-04-08 17:57:09.303027,31.411775729253463,68.74642567976505,16.67495858455721,6.271348236420687,81.45756657828036,147
2025-04-09 17:57:09.303027,28.419157963542446,52.25213102727349,19.908434679547167,7.203854267787265,81.65261939004522,155
2025-04-10 17:57:09.303027,31.564507699318415,54.752716650722874,26.869780146896144,8.832688354581126,79.6842393158468,182
2025-04-11 17:57:09.303027,27.40693394546586,54.701049871084194,45.992780820638025,6.269402405875087,79.63613451972468,213
2025-04-12 17:57:09.303027,27.840992440729913,75.96841208464255,17.317299718298063,8.328681840705093,80.83294296655298,155
2025-04-13 17:57:09.303027,26.413115275378246,79.84179517061693,17.347660094811385,7.383532227811827,80.23308540942011,151
2025-04-14 17:57:09.303027,20.381286901161427,73.33475060388639,36.87506240548742,8.483662071069908,81.51958390860017,160
2025-04-15 17:57:09.303027,21.618371404899566,88.48690193898167,22.610897044490358,6.182968135250052,81.70006937019403,163
2025-04-16 17:57:09.303027,20.471437785301013,64.99482318094816,11.230241146999099,9.486147224609505,80.06026413790815,102
2025-04-17 17:57:09.303027,29.546156168956706,61.42848345127443,22.62197580663467,9.893955876709587,79.71061167692345,148
2025-04-18 17:57:09.303027,24.7153397161449,84.7439651275784,7.042851018989992,9.875511421142766,81.34157654573158,104
2025-04-19 17:57:09.303027,27.62856036747054,58.9438335407781,8.819349325311165,8.9986073269717,79.8244181066444,109
2025-04-20 17:57:09.303027,33.613497108891394,88.52890157762445,24.918388636973987,6.520344960522528,81.46784295554103,191
2025-04-21 17:57:09.303027,23.739383437233123,50.48617898759265,20.946272475227396,9.03305278371609,80.2712147609463,121
2025-04-22 17:57:09.303027,26.155743845534445,88.79515306830555,45.742295053405,6.098347665835206,81.00264969787442,235
2025-04-23 17:57:09.303027,31.33326707814573,51.72639647802305,18.119694955831655,6.088494206115989,79.286605941504,148
2025-04-24 17:57:09.303027,23.431972482374338,85.64572454792284,29.02941751390217,7.2944408765981645,80.87157797402972,195
2025-04-25 17:57:09.303027,21.154698647431896,71.108044363452,31.61321439597652,7.954572761618663,80.3553030362117,161
2025-04-26 17:57:09.303027,24.34627179370652,89.71859184477202,0.6547228294166818,9.081629671231173,80.75982538952643,92
2025-04-27 17:57:09.303027,22.418319308810066,52.95186258941595,33.17686860083553,8.733181506426021,79.5040426232346,173
2025-04-28 17:57:09.303027,33.9454647851386,72.15417137605283,8.901798343487572,7.783610825506994,81.21062123483254,142
2025-04-29 17:57:09.303027,32.12180569346626,88.77210142476396,48.053515873472755,7.094506665126664,81.58839123262969,249
2025-04-30 17:57:09.303027,29.501056347656352,70.92391376680595,7.433136387655647,9.988498000630845,79.65021940027232,128
2025-05-01 17:57:09.303027,33.07190885281577,75.1759455254105,20.731206186351187,7.704725208943891,79.28714366656048,146
2025-05-02 17:57:09.303027,32.05508115348672,77.82994755938469,4.267483403932193,7.805548097318702,79.07091575813901,103
2025-05-03 17:57:09.303027,22.798550883290538,68.18164259071094,49.843712592297365,6.654495284766677,80.9259145013298,232
2025-05-04 17:57:09.303027,33.388384977349666,75.10232320336254,25.10975051656213,9.179238194999717,80.82128210826635,165
2025-05-05 17:57:09.303027,28.090133628734762,73.372572476924,29.76925086600219,8.774728903125954,80.64009223814222,170
2025-05-06 17:57:09.303027,32.111602327460936,86.04632041963956,3.3538238694213742,6.883078451155042,79.69584128834792,112
2025-05-07 17:57:09.303027,33.441369498852396,51.81785521365831,37.49802351995889,6.329524182463371,80.17271798771654,213
2025-05-08 17:57:09.303027,24.77005212457796,61.23852758368921,10.495279654779289,8.721997208298852,80.78342900555852,92
2025-05-09 17:57:09.303027,21.65077886791515,88.01645936306235,44.90271447203569,8.618044857124541,80.49030057657751,223
2025-05-10 17:57:09.303027,23.419027438129124,85.61055135563666,10.256982024100358,7.093038107992838,81.96335656064466,130
2025-05-11 17:57:09.303027,26.406616829393844,68.22627011142852,9.534386033183328,9.803454249001641,79.4093192576702,113
2025-05-12 17:57:09.303027,32.27022148883739,74.80530391206148,1.827483392404744,6.604231567123601,81.08543366214278,103
2025-05-13 17:57:09.303027,32.910958748845154,61.0952473192453,23.603347255499962,7.729339204170408,80.21295630431288,171
2025-05-14 17:57:09.303027,20.10428195796786,57.52484638895045,28.24205666313082,9.774463680670396,80.28459884477684,151
2025-05-15 17:57:09.303027,27.661209538663485,68.54793619759928,3.2854319714176183,7.678909267704489,81.15279329697452,113
2025-05-16 17:57:09.303027,26.261165047231685,64.13408912104211,38.776380834750526,8.554103790656342,81.0773084539731,189
2025-05-17 17:57:09.303027,23.331617157060954,73.34624447403488,22.66444173740138,7.590377591851177,81.97376798110656,150
2025-05-18 17:57:09.303027,21.797980510005242,53.10938547859939,26.219513466379002,7.096860809394681,79.38518286836238,150
2025-05-19 17:57:09.303027,25.06422757105442,88.97579230664667,22.03813734691141,9.935910591839313,79.3123289481525,156
2025-05-20 17:57:09.303027,34.14364555868779,89.44842977918412,20.0381530437663,7.637336025260172,81.17301645138622,144
2025-05-21 17:57:09.303027,24.848043980311328,77.9264685607898,27.982016565410895,9.576396814716539,80.73516075101922,170
2025-05-22 17:57:09.303027,27.781859326150492,71.44385465376482,7.762012296535625,6.919818423564345,79.82248199967941,123
2025-05-23 17:57:09.303027,30.545284383427667,62.381104651453114,9.096406524763555,6.852418816100333,79.23825810696695,127
2025-05-24 17:57:09.303027,25.45444403568941,82.55180078827794,43.089281050675865,6.124536331538046,79.25697474878929,225
2025-05-25 17:57:09.303027,34.57673124081441,77.38924690215518,47.305773106681634,8.60666730150354,81.68257262399236,238
2025-05-26 17:57:09.303027,34.43670942413167,56.504677573795654,18.665465813987648,7.474105374895045,79.57560197415623,157
2025-05-27 17:57:09.303027,23.776734437380462,86.4370873797537,13.537233657177689,9.457432999358549,79.97011468634656,125
2025-05-28 17:57:09.303027,27.45872758838578,82.90148971692676,32.19997716195079,7.892839626766229,79.67996920668097,196
2025-05-29 17:57:09.303027,24.513174647251546,87.99199653167696,20.43670855490482,9.872773711658887,80.06498891749581,155
2025-05-30 17:57:09.303027,24.272607415662016,79.0287803355344,1.269317783017243,6.742102062812485,79.20827152823828,82
2025-05-31 17:57:09.303027,20.553304210317993,74.5366078374316,7.807629868309518,9.474492671822443,80.55717937272482,92
2025-06-01 17:57:09.303027,29.143465009698453,66.72972145162475,35.798611442369875,9.106387411166967,79.20283769077665,202
2025-06-02 17:57:09.303027,27.54018534843292,87.30913933416053,32.94619709550757,9.083687378576208,81.40106952346709,195
2025-06-03 17:57:09.303027,20.77218126874984,84.64255558001634,1.3547996251741745,9.37913291246755,79.7011362457313,79
2025-06-04 17:57:09.303027,24.179696963549173,51.808746804247576,11.098608096647473,9.044095963771996,80.62003574381353,98
2025-06-05 17:57:09.303027,33.623988289499806,51.05467897989008,11.55373982940357,8.504881286525661,81.64023726268438,124
2025-06-06 17:57:09.303027,23.593428360004587,65.05853467512199,33.59463717993642,6.52497951072955,80.95263210714158,196
2025-06-07 17:57:09.303027,22.173423081368348,82.4221332312733,0.9855268877182077,6.130104717965008,80.59887335965401,83
2025-06-08 17:57:09.303027,27.341791404163445,89.49104517259778,5.2054290992286925,9.683391391262747,79.97300125934612,114
2025-06-09 17:57:09.303027,34.78475681165901,56.01667564414113,39.99580426865947,8.466601258082953,79.99900573917459,218
2025-06-10 17:57:09.303027,23.630829072672505,73.7652286140854,8.92723310271668,9.186149163904705,81.00846086559457,99
2025-06-11 17:57:09.303027,30.08203321108818,65.23563426524086,32.63730539259374,7.926089406050201,81.9824180836635,173
2025-06-12 17:57:09.303027,31.424294229930766,88.79657591258413,11.909139052336325,6.469232755849578,80.98551756954814,132
2025-06-13 17:57:09.303027,23.564563159885996,83.68475692542835,4.972069637967258,6.500743168810201,80.67335025211007,106
2025-06-14 17:57:09.303027,30.923245229177894,83.53314818844552,12.158609549972704,8.742261148915885,81.19195153071774,140
2025-06-15 17:57:09.303027,25.516746990788796,68.7477263917988,36.11334659278296,7.721223579597851,80.39561683685116,200
2025-06-16 17:57:09.303027,29.48458745890369,66.5927800935066,42.784823405314285,6.802098906801347,79.18042702780235,221
2025-06-17 17:57:09.303027,29.50294566141342,60.93628287722825,41.51099322834958,7.9663781869657475,80.68689044763373,212
2025-06-18 17:57:09.303027,28.036620261121378,52.25501986603709,19.85917648092274,6.256835748300537,81.87287585351613,135
2025-06-19 17:57:09.303027,21.354346550816125,84.58889505020213,33.40425682853231,8.327885607657596,79.52590882707298,194
2025-06-20 17:57:09.303027,32.52953743383857,82.51604036520311,10.249214770791049,7.075973617740391,81.070014672462,127
2025-06-21 17:57:09.303027,24.811700974576038,89.98870693144522,14.657386513050664,9.190236402548752,79.60280106597718,127
2025-06-22 17:57:09.303027,22.797777655997812,89.86547348295622,44.81679092605599,7.241447835694295,80.60748305341924,230
2025-06-23 17:57:09.303027,20.61162712332146,72.2172682241051,0.6500961755368018,7.820880596327205,79.29002934894015,65
2025-06-24 17:57:09.303027,28.863394147823627,80.75949660722043,4.2754265427234035,6.0464821596324025,80.35111280877456,135
2025-06-25 17:57:09.303027,30.163465427634236,87.79062919529713,10.394312757301366,6.289787551178236,81.26848998668574,136
2025-06-26 17:57:09.303027,20.248817433917843,83.98589562709645,1.3266101936909858,7.569974225626739,80.04271457271695,89
2025-06-27 17:57:09.303027,27.681395874489215,59.8939240697279,9.071771754489866,7.9197553388684945,80.99473517346165,104
2025-06-28 17:57:09.303027,23.39743662796907,68.02176541240374,29.152078048484608,8.400082192477214,81.38634988236919,165
2025-06-29 17:57:09.303027,29.677591856141746,55.1663766060598,21.0712275296249,7.166650314837213,81.78153345843836,145
2025-06-30 17:57:09.303027,22.61549643507487,88.1620410903489,44.63358555384874,8.77992754450617,79.70392624556636,217
2025-07-01 17:57:09.303027,30.36406607153699,74.2469853780352,40.87217808692205,9.440489588756819,80.19794774742792,226
2025-07-02 17:57:09.303027,25.801030194508062,59.145712220138506,17.0908675848938,9.1194039555734,79.45724803999126,127
2025-07-03 17:57:09.303027,34.050949831051014,76.86802737623427,12.971171671564624,6.158475301393429,81.97745050647512,155
2025-07-04 17:57:09.303027,22.0628141621899,74.72512961831583,18.984620408363345,7.922027789031316,81.78100290377289,165
2025-07-05 17:57:09.303027,25.115995265753877,64.32650872131362,29.51474712574039,6.4197207136726995,80.61987139084168,167
2025-07-06 17:57:09.303027,21.702102818608836,54.54230368798516,13.403182041143813,6.968180063450109,81.52609988312926,112
2025-07-07 17:57:09.303027,33.87040427417844,76.86292782371198,31.2074453924567,9.946650373068586,80.56287393181613,203
2025-07-08 17:57:09.303027,33.160090300714714,70.81230803615173,20.470582609562022,6.569982171606053,80.87075706400827,181
2025-07-09 17:57:09.303027,23.869124415727335,80.89273566942558,27.602359042599012,7.995552613805424,79.26737329634805,170
2025-07-10 17:57:09.303027,29.899760690512686,70.80654004447973,21.806326456765834,8.472622937272476,81.26581126149043,152
2025-07-11 17:57:09.303027,32.25833300301824,84.08726001274161,14.723287977095884,8.809859882176415,79.3831404509057,138
2025-07-12 17:57:09.303027,28.328012173991937,72.07627355097942,47.422665348107834,8.238594733947657,81.47820289075759,234
2025-07-13 17:57:09.303027,27.944758675340097,72.43751886141546,38.18028970798804,6.039083389676735,81.34608426301116,202
2025-07-14 17:57:09.303027,23.627784363506777,85.06614410633381,7.005658788322627,7.305845232975967,81.12623409322893,130
2025-07-15 17:57:09.303027,21.396541517088487,66.13931464849588,43.42339879489564,8.070846573538846,79.10848114157429,223
2025-07-16 17:57:09.303027,33.458236369299904,55.36060913802563,24.371559912475682,6.351465996579334,79.90938506783598,157
2025-07-17 17:57:09.303027,33.506270857449955,51.15130705253356,44.72761134470457,7.402507724836723,79.78933770973254,219
2025-07-18 17:57:09.303027,29.49652185909902,80.20549022694476,39.992762797365764,6.132812435165466,80.08040922241456,219
2025-07-19 17:57:09.303027,25.08544686573051,74.8123820541386,21.26067522346167,6.314313988620083,79.26292824029152,165
2025-07-20 17:57:09.303027,25.238143619189913,78.16319072396894,1.12346541600587,7.587693104806384,81.8108734690932,93
2025-07-21 17:57:09.303027,30.88933518305359,58.518566460356425,13.433867969247304,6.530863016172241,80.66140672213713,124
2025-07-22 17:57:09.303027,33.45665389928865,55.45485902347079,27.081710733043344,8.270163393046232,79.91657293197407,175
2025-07-23 17:57:09.303027,33.306296363976756,50.58178662671528,31.673910991307363,8.757859876549063,80.19094455122286,180
2025-07-24 17:57:09.303027,31.698133187864357,64.02350235226388,12.894384271660114,9.20234679643633,80.34160762151451,140
2025-07-25 17:57:09.303027,29.630474692314316,73.59670747418532,6.967803703641207,6.80060097697924,80.80178300008185,109
2025-07-26 17:57:09.303027,21.262099474925733,65.68976180398928,41.74651183996495,6.669930329036279,80.54703828308949,195
2025-07-27 17:57:09.303027,22.424430711419205,67.49899688094916,49.22010903517761,6.418271361337601,81.75817591964325,237
2025-07-28 17:57:09.303027,33.47831282790619,86.16634777974994,26.28450911513429,8.545720998174547,80.4908904487175,181
2025-07-29 17:57:09.303027,29.09643589489385,63.930218680932015,8.583964292415175,8.825902905947604,81.97647404446994,101
2025-07-30 17:57:09.303027,20.137955774249445,70.55957956639243,13.615366325968449,6.126344579302568,81.55427487323529,117
2025-07-31 17:57:09.303027,21.522073142990482,81.34612050964571,0.9195338273733367,9.744848984974759,79.62553154307201,82
2025-08-01 17:57:09.303027,29.952526536620837,65.8617112928508,45.71494032802495,6.20788513460589,81.79178564393175,235
2025-08-02 17:57:09.303027,20.075923757693282,74.88346800911494,5.887554144507057,8.165185341204282,79.34909919365643,98
2025-08-03 17:57:09.303027,22.41212077126248,84.4945483498698,28.825823775712678,8.836242077803666,81.45234912547357,173
2025-08-04 17:57:09.303027,28.231006840498793,87.98082494630569,13.7027610343603,9.483876494984342,80.14186988042974,140
2025-08-05 17:57:09.303027,30.3784279653904,55.882939237161516,27.708900125789672,8.85634772852971,81.6339229613352,164
2025-08-06 17:57:09.303027,29.779418892539006,87.06350500645978,32.57101941759321,9.206912332279167,81.60417007032235,201
2025-08-07 17:57:09.303027,23.3640396419084,69.68465172318153,41.48709018536008,7.357800770171224,81.41777620035286,214
2025-08-08 17:57:09.303027,30.68268832021304,60.32977553195833,10.32106358803016,9.259300454986048,81.37009130892119,112
2025-08-09 17:57:09.303027,23.558736312452,68.36543024953045,0.5497914329240239,6.320459385538701,79.91403741729413,82
2025-08-10 17:57:09.303027,24.880995472389017,89.20130301141909,6.844281503440364,9.579266624242111,79.24275784915376,125
2025-08-11 17:57:09.303027,31.197371076770363,69.70472375971478,45.00093209240526,8.190369504614946,80.20894053629549,237
2025-08-12 17:57:09.303027,29.74449348570822,63.150064411500324,43.694503878125765,9.269191079849975,79.52057354495953,235
2025-08-13 17:57:09.303027,32.738351157412666,75.33603417266903,29.870655108515415,7.8092731380732,81.08485326670738,187
2025-08-14 17:57:09.303027,29.86419338450515,59.60582475112773,30.025843021682668,8.5743107807861,80.03829917961336,161
2025-08-15 17:57:09.303027,28.524629050032075,53.03453312434656,33.25183372731277,8.105610643744452,81.92683060257974,185
2025-08-16 17:57:09.303027,21.40512151742139,55.15518887642597,8.76856393117248,8.926358087021327,80.922916232036,100
2025-08-17 17:57:09.303027,25.515737045891502,55.1218335583109,45.72059729624799,6.326519928122359,81.46744169090309,229
2025-08-18 17:57:09.303027,23.978035515225884,56.07610774049177,20.938526244603654,6.241408335962255,79.39757401822554,150
2025-08-19 17:57:09.303027,23.659844650686253,55.55308690597641,19.156926412474874,6.988412936040586,81.58604344681787,137
2025-08-20 17:57:09.303027,34.59515832128668,75.63498979212858,25.94588526414188,6.638178720452753,81.76827157154018,192
2025-08-21 17:57:09.303027,25.896465870001407,57.275203375965795,2.3482983387527523,9.487134266368807,80.46118575645681,85
2025-08-22 17:57:09.303027,33.3806983276567,63.826691332954525,8.314168437803971,6.876855949432177,80.81875881325293,111
2025-08-23 17:57:09.303027,29.467079389958943,85.87153639624047,36.90168082131852,9.903461023276526,81.29442940270899,213
2025-08-24 17:57:09.303027,31.922169553124725,68.95846561051489,4.139933396256323,7.347583167084427,79.52451588178124,120
2025-08-25 17:57:09.303027,27.539556396577883,76.70230954084109,30.15760547331941,6.728471662754798,80.50769822939033,190
2025-08-26 17:57:09.303027,28.653558269395386,56.89279484806519,12.267455484066048,9.158794028569917,80.19598908331695,130
2025-08-27 17:57:09.303027,27.38776540728296,57.69156075234683,19.464780702098828,8.634831102003504,79.43912197648675,137
2025-08-28 17:57:09.303027,22.928644816970667,51.63474465065916,14.434686838534994,7.992782865812556,80.1026032668746,112
2025-08-29 17:57:09.303027,30.83678172892258,56.75740252288658,17.783635823247458,8.221454203750525,79.20451692815648,148
2025-08-30 17:57:09.303027,24.211585436612836,61.14361356127834,35.95229525921228,8.876807113089056,79.07743572084846,181
2025-08-31 17:57:09.303027,20.364739496471806,57.08041937106987,14.85608578115875,6.913818965325195,79.40549886746447,108
2025-09-01 17:57:09.303027,29.682084438607518,53.548101350282224,28.32023201484486,9.985335664226968,81.88934533476753,174
